pathway,SampleID__,genome,subpathway,tpm
hydrogenotrophic_methanogenesis,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,hydrogenotrophic_methanogenesis-all,5.062203819756269
methylotrophic_methanogenesis,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,methylotrophic_methanogenesis-h2_indep,5.785607708381337
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49,acetogenesis-simple,0.04748661319003225
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49,butanoate_fermentation-acetyl_coa_pathway,0.02374330659501612
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.3_94.09_1.88,acetogenesis-simple,0.01296992914596349
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.3_94.09_1.88,butanoate_fermentation-acetyl_coa_pathway,0.00648496457298174
lactate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.3_94.09_1.88,lactate_fermentation-all,2.019158681840751
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.2_79.14_1.91,butanoate_fermentation-acetyl_coa_pathway,0.01399137045233058
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.2_79.14_1.91,ethanol_fermentation-all,0.02098705567849587
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.27_98.45_0.75,acetogenesis-simple,0.12926037676772414
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.27_98.45_0.75,galacturonic_acid_degradation-all,0.1053694933375517
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.27_98.45_0.75,xylose_degradation-isomerase_pathway,0.7947065393956487
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,acetogenesis-simple,10.74828831823486
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,butanoate_fermentation-acetyl_coa_pathway,7.376690053299842
glycerol_degradation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,glycerol_degradation-glycerol,0.7161504602165284
lactate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,lactate_fermentation-all,0.5702858772054933
sucrose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,sucrose_degradation-all,0.7350517920110994
galactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.9_70.09_1.38,galactose_degradation-all,0.13805942651155115
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68,acetogenesis-simple,0.3171902953186534
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68,butanoate_fermentation-acetyl_coa_pathway,0.1585951476593267
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68,ethanol_fermentation-all,0.23789272148899004
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.10_78.91_3.92,acetogenesis-simple,0.12006739908797638
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.10_78.91_3.92,xylose_degradation-isomerase_pathway,1.5746999950184664
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72,galacturonic_acid_degradation-all,0.04129345009174323
lactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72,lactose_degradation-all,0.1475345229111614
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72,xylose_degradation-isomerase_pathway,0.37724880330728383
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93,acetogenesis-simple,0.6364133609143283
galactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93,galactose_degradation-all,0.24956245612333564
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93,galacturonic_acid_degradation-all,0.11727692008998288
sulfur_redox,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.52_100.00_0.46,sulfur_redox-assimilatory_sulfate_reduction,0.6929807931162956
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.7_84.67_0.88,acetogenesis-simple,0.04558369019170375
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.7_84.67_0.88,ethanol_fermentation-all,0.03418776764377782
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.8_84.91_1.42,ethanol_fermentation-all,0.01257841097745197
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,acetogenesis-simple,0.9818611209241772
galactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,galactose_degradation-all,1.4595146910762642
lactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,lactose_degradation-all,0.11289588571880538
sucrose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,sucrose_degradation-all,1.0056893120487898
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,xylose_degradation-isomerase_pathway,1.867059670320243
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.99_86.69_1.22,acetogenesis-simple,0.11929490507526852
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.9_83.06_0.83,acetogenesis-simple,0.00855463411755038
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F4.trimmomatic.megahit_bin.27_72.03_1.57,butanoate_fermentation-acetyl_coa_pathway,0.05059183900007778
sulfur_redox,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R1.T3.F4.trimmomatic.megahit_bin.27_72.03_1.57,sulfur_redox-dissimilatory_sulfur_oxidation,0.2230449129043065
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,acetogenesis-simple,0.9774691882437844
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,galacturonic_acid_degradation-all,0.31610848001265507
lactate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,lactate_fermentation-all,2.0646725045871617
lactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,lactose_degradation-all,0.5139356029376696
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,xylose_degradation-isomerase_pathway,1.4095269923115543
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.11_81.20_0.61,acetogenesis-simple,0.31710253183659426
sulfur_redox,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.11_81.20_0.61,sulfur_redox-dissimilatory_sulfur_oxidation,0.3741692212394692
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.34_86.94_0.54,acetogenesis-simple,0.02010339017624341
glycerol_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F3.trimmomatic.megahit_bin.38_73.55_6.79,glycerol_degradation-glycerol,0.18371033908551096
glycerol_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T1.F3.trimmomatic.megahit_bin.38_73.55_6.79,glycerol_degradation-glycerone,0.06820793095511159
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,acetogenesis-simple,0.07089826697886309
fructose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,fructose_degradation-all,0.30865811179686864
galactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,galactose_degradation-all,0.106691797510833
lactate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,lactate_fermentation-all,1.441375144711792
lactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,lactose_degradation-all,0.08926140136676726
sucrose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,sucrose_degradation-all,1.8708461061973465
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,xylose_degradation-isomerase_pathway,0.7308658478652502
glycerol_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.22_97.12_0.14,glycerol_degradation-glycerol,0.28250064469543906
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.13_89.21_3.77,acetogenesis-simple,0.30703359541899033
propionate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.13_89.21_3.77,propionate_fermentation-succinate_pathway,0.4332299584294422
sulfur_redox,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.13_89.21_3.77,sulfur_redox-assimilatory_sulfate_reduction,0.0703865626563805
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.13_89.21_3.77,xylose_degradation-isomerase_pathway,0.10370074570550902
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.3_94.18_1.39,acetogenesis-simple,0.1364040507719889
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,acetogenesis-simple,0.42367352578332224
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,ethanol_fermentation-all,0.3177551443374917
glycerol_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,glycerol_degradation-glycerol,0.06210803469083332
propionate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,propionate_fermentation-succinate_pathway,0.18191821157145405
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,xylose_degradation-isomerase_pathway,1.2644339200506205
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.1_88.35_4.39,butanoate_fermentation-acetyl_coa_pathway,0.0954911033371562
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.16_89.30_6.01,butanoate_fermentation-acetyl_coa_pathway,0.06104454094612726
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.16_89.30_6.01,ethanol_fermentation-all,0.09156681141919087
urea_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.16_89.30_6.01,urea_degradation-all,0.04041951464006612
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.10_74.46_4.17,acetogenesis-simple,0.05430773649506515
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.10_74.46_4.17,butanoate_fermentation-acetyl_coa_pathway,0.02715386824753257
lactose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_86.45_5.80,lactose_degradation-all,0.05624015902065642
xylose_degradation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_86.45_5.80,xylose_degradation-isomerase_pathway,0.05185037285275451
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.59_95.75_1.35,acetogenesis-simple,0.1947693892429249
acetogenesis,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.1_80.98_2.08,acetogenesis-simple,0.04403047992491352
propionate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R3.T3.F4.trimmomatic.metaspades_bin.10_87.51_4.28,propionate_fermentation-succinate_pathway,0.13889615030859087
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.1_91.07_1.12,ethanol_fermentation-all,0.4044329082514852
propionate_fermentation,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.1_91.07_1.12,propionate_fermentation-succinate_pathway,0.16399187692964218
sulfur_redox,MainAutochamber.201208_E_2_5to8,Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.1_91.07_1.12,sulfur_redox-assimilatory_sulfate_reduction,0.6468752161549293
sulfur_redox,MainAutochamber.201208_E_2_5to8,PKWT01,sulfur_redox-dissimilatory_sulfur_oxidation,0.09773076674165242
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,PLBY01,ethanol_fermentation-all,0.3472403757714772
lactate_fermentation,MainAutochamber.201208_E_2_5to8,PLCS01,lactate_fermentation-all,0.28918441389170335
xylose_degradation,MainAutochamber.201208_E_2_5to8,PLCS01,xylose_degradation-isomerase_pathway,0.05161681261467904
Wood_Ljungdahl,MainAutochamber.201208_E_2_5to8,PLGY01,Wood_Ljungdahl-methanogen,44.959969138031454
hydrogenotrophic_methanogenesis,MainAutochamber.201208_E_2_5to8,PLGY01,hydrogenotrophic_methanogenesis-all,89.1941452888959
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,PLHP01,butanoate_fermentation-acetyl_coa_pathway,0.2819871507942868
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,PLLC01,galacturonic_acid_degradation-all,0.01840792353487349
lactose_degradation,MainAutochamber.201208_E_2_5to8,PLLM01,lactose_degradation-all,2.014757345135604
glycerol_degradation,MainAutochamber.201208_E_2_5to8,PLMA01,glycerol_degradation-glycerol,0.5071726650272198
xylose_degradation,MainAutochamber.201208_E_2_5to8,PLMA01,xylose_degradation-isomerase_pathway,0.23091047658355157
galactose_degradation,MainAutochamber.201208_E_2_5to8,PLMN01,galactose_degradation-all,0.0746510254101547
propionate_fermentation,MainAutochamber.201208_E_2_5to8,PLND01,propionate_fermentation-succinate_pathway,0.06227680652423232
glycerol_degradation,MainAutochamber.201208_E_2_5to8,PLNE01,glycerol_degradation-glycerol,0.3674206781710219
urea_degradation,MainAutochamber.201208_E_2_5to8,PLNS01,urea_degradation-all,0.04006619720440121
glycerol_degradation,MainAutochamber.201208_E_2_5to8,PLNV01,glycerol_degradation-glycerol,0.84977987579275
sulfur_redox,MainAutochamber.201208_E_2_5to8,PLRX01,sulfur_redox-dissimilatory_sulfur_oxidation,0.18862440165364192
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,PLTJ01,galacturonic_acid_degradation-all,0.02484321387633332
hydrogenotrophic_methanogenesis,MainAutochamber.201208_E_2_5to8,PLTK01,hydrogenotrophic_methanogenesis-all,1.7332187431882753
methylotrophic_methanogenesis,MainAutochamber.201208_E_2_5to8,PLTK01,methylotrophic_methanogenesis-h2_indep,2.037136748268263
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,PLTW01,butanoate_fermentation-acetyl_coa_pathway,0.01657430217166326
sucrose_degradation,MainAutochamber.201208_E_2_5to8,PLXR01,sucrose_degradation-all,0.605758540993414
lactate_fermentation,MainAutochamber.201208_E_2_5to8,PLYI01,lactate_fermentation-all,0.13805942651155115
urea_degradation,MainAutochamber.201208_E_2_5to8,PLYI01,urea_degradation-all,3.806288734418114
lactate_fermentation,MainAutochamber.201208_E_2_5to8,PMAZ01,lactate_fermentation-all,0.479955283788848
ethanol_fermentation,MainAutochamber.201208_E_2_5to8,PMBA01,ethanol_fermentation-all,0.5825976329876983
galactose_degradation,MainAutochamber.201208_E_2_5to8,PMBA01,galactose_degradation-all,0.10261730507873504
xylose_degradation,MainAutochamber.201208_E_2_5to8,PMBA01,xylose_degradation-isomerase_pathway,0.5861346496398336
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,PMBB01,butanoate_fermentation-acetyl_coa_pathway,0.15656540597713586
acetogenesis,MainAutochamber.201208_E_2_5to8,PMBF01,acetogenesis-simple,0.14804822222814917
propionate_fermentation,MainAutochamber.201208_E_2_5to8,PMBG01,propionate_fermentation-succinate_pathway,0.08456776679305349
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,PMBI01,butanoate_fermentation-acetyl_coa_pathway,0.32358145708291
propionate_fermentation,MainAutochamber.201208_E_2_5to8,PMBI01,propionate_fermentation-succinate_pathway,0.13786938083687855
acetogenesis,MainAutochamber.201208_E_2_5to8,PMBM01,acetogenesis-simple,1.3271085795412108
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,PMBM01,butanoate_fermentation-acetyl_coa_pathway,0.7450400312849786
glycerol_degradation,MainAutochamber.201208_E_2_5to8,PMBM01,glycerol_degradation-glycerol,0.5680496403646216
glycerol_degradation,MainAutochamber.201208_E_2_5to8,PMBM01,glycerol_degradation-glycerone,0.08814563384968267
propionate_fermentation,MainAutochamber.201208_E_2_5to8,PMBM01,propionate_fermentation-succinate_pathway,0.26307818465324334
galactose_degradation,MainAutochamber.201208_E_2_5to8,PMBR01,galactose_degradation-all,0.3246156487382081
mannose_degradation,MainAutochamber.201208_E_2_5to8,PMBR01,mannose_degradation-all,0.14323665500573432
acetogenesis,MainAutochamber.201208_E_2_5to8,PMBS01,acetogenesis-simple,0.1618922016841854
acetogenesis,MainAutochamber.201208_E_2_5to8,PMBT01,acetogenesis-simple,0.06135974511624496
galactose_degradation,MainAutochamber.201208_E_2_5to8,PMBT01,galactose_degradation-all,0.6987237215665676
lactose_degradation,MainAutochamber.201208_E_2_5to8,PMBT01,lactose_degradation-all,0.3930058578228108
sucrose_degradation,MainAutochamber.201208_E_2_5to8,PMBT01,sucrose_degradation-all,0.4745124528086283
methylotrophic_methanogenesis,MainAutochamber.201208_E_2_5to8,PMBU01,methylotrophic_methanogenesis-h2_dep,1.2302861524395676
acetogenesis,MainAutochamber.201208_E_2_5to8,PMBY01,acetogenesis-simple,0.28619024625274486
sulfur_redox,MainAutochamber.201208_E_2_5to8,PMBY01,sulfur_redox-assimilatory_sulfate_reduction,0.01529897516750166
Wood_Ljungdahl,MainAutochamber.201208_E_2_5to8,PMCB01,Wood_Ljungdahl-acetogen,0.3274721230157167
glycerol_degradation,MainAutochamber.201208_E_2_5to8,PMCB01,glycerol_degradation-glycerol,0.18334291840733996
xylose_degradation,MainAutochamber.201208_E_2_5to8,PMCB01,xylose_degradation-isomerase_pathway,0.8488098074413886
acetogenesis,MainAutochamber.201208_E_2_5to8,PMCC01,acetogenesis-simple,0.04928573075466128
fucose_degradation,MainAutochamber.201208_E_2_5to8,PMCC01,fucose_degradation-all,0.6194017513761485
xylose_degradation,MainAutochamber.201208_E_2_5to8,PMCC01,xylose_degradation-isomerase_pathway,1.827805168171334
Wood_Ljungdahl,MainAutochamber.201208_E_2_5to8,PMCE01,Wood_Ljungdahl-acetogen,0.02508797460417897
Wood_Ljungdahl,MainAutochamber.201208_E_2_5to8,PMCI01,Wood_Ljungdahl-acetogen,0.1768771322472315
butanoate_fermentation,MainAutochamber.201208_E_2_5to8,PMCI01,butanoate_fermentation-acetyl_coa_pathway,2.677078306291406
galacturonic_acid_degradation,MainAutochamber.201208_E_2_5to8,PMCI01,galacturonic_acid_degradation-all,0.1260088786304742
acetogenesis,MainAutochamber.201208_E_2_5to8,PMCM01,acetogenesis-simple,1.1932475560738145
lactose_degradation,MainAutochamber.201208_E_2_5to8,PMCR01,lactose_degradation-all,0.9809202833077528
